load_container;start_container;start_application;stop_container;remove_container;remove_image;image_size;application;service;deployment_type;date_time
13942006581;30417089649;11155018;1174988529;719979939;486024559;4096;nginx;lxc;vm;2024-07-13 11:00:09
15605030257;30665483653;8961189;1186128131;712479582;487037730;4096;nginx;lxc;vm;2024-07-13 11:00:58
15153333559;30053100490;7328476;1127590779;711769611;491389239;4096;nginx;lxc;vm;2024-07-13 11:01:45
17894909698;30800194857;10431003;1207732092;723686826;488846471;4096;nginx;lxc;vm;2024-07-13 11:02:36
15048237589;32001812613;8647037;1186557556;752082359;487801089;4096;nginx;lxc;vm;2024-07-13 11:03:26
15720536492;30495562833;7640280;1245860846;724650381;487806471;4096;nginx;lxc;vm;2024-07-13 11:04:15
15069740514;30812123022;8496009;1113471087;713265792;487868153;4096;nginx;lxc;vm;2024-07-13 11:05:03
15305975182;30329050077;6961789;1153791642;716943448;487869627;4096;nginx;lxc;vm;2024-07-13 11:05:51
15052285987;30415132028;7727478;1173579928;712290425;488944366;4096;nginx;lxc;vm;2024-07-13 11:06:39
15103747036;30619280163;10272448;1254903390;710816991;488321413;4096;nginx;lxc;vm;2024-07-13 11:07:27
17611365992;30907068071;9097636;1099117934;709746882;488401228;4096;nginx;lxc;vm;2024-07-13 11:08:18
14060797365;30840523034;7405095;1297471196;711993068;494127115;4096;nginx;lxc;vm;2024-07-13 11:09:06
15121034201;31073065997;7721787;1214687701;712364094;489205197;4096;nginx;lxc;vm;2024-07-13 11:09:54
15599851149;31267101374;7346788;1096796853;711387556;489945685;4096;nginx;lxc;vm;2024-07-13 11:10:44
15442226331;31131064989;11211833;1156969013;723001230;487933066;4096;nginx;lxc;vm;2024-07-13 11:11:33
15254724559;30118514892;7798262;1225651338;710475814;486903117;4096;nginx;lxc;vm;2024-07-13 11:12:21
15378612793;30513500957;7072689;1187137648;708388676;487867895;4096;nginx;lxc;vm;2024-07-13 11:13:09
14136937967;30480721392;13311131;1266623505;725084930;489951560;4096;nginx;lxc;vm;2024-07-13 11:13:56
15591303705;31949647558;7895979;1124683319;711661573;490124664;4096;nginx;lxc;vm;2024-07-13 11:14:46
15543602334;30417680144;6880848;1186210826;718333734;487109795;4096;nginx;lxc;vm;2024-07-13 11:15:34
15448536823;30195646252;7193102;1145468530;709770218;487601310;4096;nginx;lxc;vm;2024-07-13 11:16:22
16105995677;30935646966;7104251;1219021824;714540411;487541940;4096;nginx;lxc;vm;2024-07-13 11:17:12
15655482660;30295267278;8892079;1206941141;711420023;489167690;4096;nginx;lxc;vm;2024-07-13 11:18:00
15431324552;30363728396;11866131;1129929122;709305439;490760087;4096;nginx;lxc;vm;2024-07-13 11:18:49
15535839889;30734368581;10280751;1323920554;716864517;494578412;4096;nginx;lxc;vm;2024-07-13 11:19:38
15158063844;32074489373;9363625;1107182139;712030412;497544962;4096;nginx;lxc;vm;2024-07-13 11:20:27
14421739559;30508820946;12446144;1225459103;722746695;487925884;4096;nginx;lxc;vm;2024-07-13 11:21:15
15618931209;31043197315;7564486;1146498411;716747998;491104202;4096;nginx;lxc;vm;2024-07-13 11:22:04
15009044352;31987543757;6821304;1195858961;722578693;520172145;4096;nginx;lxc;vm;2024-07-13 11:22:53
15380290652;31093149524;7239242;1186449331;714560995;492302964;4096;nginx;lxc;vm;2024-07-13 11:23:42
15471009937;30796036552;7486484;1151808748;711147884;488301450;4096;nginx;lxc;vm;2024-07-13 11:24:31
15121003123;31758379161;12091928;1354171630;713616407;489999398;4096;nginx;lxc;vm;2024-07-13 11:25:21
13884801286;30833264311;8488668;1128384253;713954176;489406183;4096;nginx;lxc;vm;2024-07-13 11:26:08
15088392774;31173827904;8360745;1189542908;710206576;489470870;4096;nginx;lxc;vm;2024-07-13 11:26:56
15435104667;30523775608;8221849;1150749024;713576825;493353492;4096;nginx;lxc;vm;2024-07-13 11:27:45
16871449195;30896865802;13802385;1220054148;712851159;492632490;4096;nginx;lxc;vm;2024-07-13 11:28:35
14870773986;31400983234;7868169;1192583003;711194377;489021925;4096;nginx;lxc;vm;2024-07-13 11:29:24
13923679615;30365863185;7727616;1116470043;712342131;490188660;4096;nginx;lxc;vm;2024-07-13 11:30:11
16150720930;30853210845;9007648;1266313019;714071545;490849732;4096;nginx;lxc;vm;2024-07-13 11:31:00
15597317702;31723766697;15760116;1238911448;712030512;491648336;4096;nginx;lxc;vm;2024-07-13 11:31:50
17184638250;30731769791;8967319;1118001568;719725104;490697357;4096;nginx;lxc;vm;2024-07-13 11:32:40
15182761823;30235650761;10237187;1139984714;711495112;490720194;4096;nginx;lxc;vm;2024-07-13 11:33:28
15260780868;30920556469;6963905;1087482069;718494017;491325575;4096;nginx;lxc;vm;2024-07-13 11:34:17
15168630146;30509739665;8616457;1214893694;709792872;489817383;4096;nginx;lxc;vm;2024-07-13 11:35:05
15302096655;31880209896;6872066;1153240131;714908921;490272072;4096;nginx;lxc;vm;2024-07-13 11:35:54
15316132581;31093233862;8313601;1233491192;714975835;490898485;4096;nginx;lxc;vm;2024-07-13 11:36:43
15340204456;30479546236;8773804;1289917202;714181721;489572002;4096;nginx;lxc;vm;2024-07-13 11:37:32
15716440126;31037857437;8366701;1195611776;711816912;491793428;4096;nginx;lxc;vm;2024-07-13 11:38:21
15137791786;32281716307;10748838;1125508604;713905921;489165223;4096;nginx;lxc;vm;2024-07-13 11:39:11
14851338859;30669749148;6793286;1222969141;711764635;491537050;4096;nginx;lxc;vm;2024-07-13 11:39:59
15095259889;31804532520;6665276;1393605945;717165504;489411729;4096;nginx;lxc;vm;2024-07-13 11:40:48
15496886818;32217338549;7250978;1089935982;711909626;491130950;4096;nginx;lxc;vm;2024-07-13 11:41:38
13974734465;31832083252;8377416;1133025315;714389930;490969728;4096;nginx;lxc;vm;2024-07-13 11:42:27
14983179941;31438918640;8800511;1300099822;712956944;493288939;4096;nginx;lxc;vm;2024-07-13 11:43:16
16304594865;30863666862;8428976;1206630818;715366744;491711342;4096;nginx;lxc;vm;2024-07-13 11:44:05
15342708465;31111820625;7336064;1202829126;735299807;515711343;4096;nginx;lxc;vm;2024-07-13 11:44:54
15913687804;30915977698;10135138;1196482759;715117704;492284308;4096;nginx;lxc;vm;2024-07-13 11:45:44
15043666377;31301053090;7084171;1223412520;716281250;492151873;4096;nginx;lxc;vm;2024-07-13 11:46:33
17841948086;31014788147;7496912;1205612385;713901701;492272458;4096;nginx;lxc;vm;2024-07-13 11:47:24
15725397011;30648975016;6925319;1187797857;710473222;492306055;4096;nginx;lxc;vm;2024-07-13 11:48:13
13869256209;30351633572;6892666;1126608261;728252476;497390160;4096;nginx;lxc;vm;2024-07-13 11:49:00
15622058490;30569593594;7258208;1148714358;712038927;491817551;4096;nginx;lxc;vm;2024-07-13 11:49:48
14208805326;31185318867;7268521;1367860385;726371922;491669456;4096;nginx;lxc;vm;2024-07-13 11:50:36
15315113854;31350804215;8266077;1331373765;718520408;492875590;4096;nginx;lxc;vm;2024-07-13 11:51:26
15214268720;30304654699;7642356;1125033077;876576558;544983232;4096;nginx;lxc;vm;2024-07-13 11:52:14
15370337763;31182938995;8307872;1326948688;717329009;493074394;4096;nginx;lxc;vm;2024-07-13 11:53:03
15252105438;31184219217;7409595;1287148476;753298558;497521021;4096;nginx;lxc;vm;2024-07-13 11:53:52
15602648292;31608746086;6869959;1219633568;715974121;507697500;4096;nginx;lxc;vm;2024-07-13 11:54:42
15668595788;30526053022;7405899;1242245056;736644873;498965012;4096;nginx;lxc;vm;2024-07-13 11:55:30
15168422833;31891044301;13982590;1269830107;720482492;493943881;4096;nginx;lxc;vm;2024-07-13 11:56:20
17360118418;32265084142;1477882525;3690185049;970097313;648593766;4096;postgres;lxc;vm;2024-07-14 08:39:37
15344173909;33071747281;827266519;3407479028;842829892;534275735;4096;postgres;lxc;vm;2024-07-14 08:40:30
15252396698;31750361795;843844667;3254268114;810632109;488495549;4096;postgres;lxc;vm;2024-07-14 08:41:22
14147528935;31822183565;778617167;3337781949;812404362;489009311;4096;postgres;lxc;vm;2024-07-14 08:42:12
15110615915;32895671137;807719792;3287277696;841376912;503949263;4096;postgres;lxc;vm;2024-07-14 08:43:05
13896749160;32176938411;789569298;3348265794;824217954;490397371;4096;postgres;lxc;vm;2024-07-14 08:43:56
16128247686;32539840536;1067566935;3462375700;869112608;585071211;4096;postgres;lxc;vm;2024-07-14 08:44:50
15225992065;31492021623;754224387;3312735351;824860082;491511846;4096;postgres;lxc;vm;2024-07-14 08:45:41
15570896561;31993079620;754092408;3280122968;827691661;489365556;4096;postgres;lxc;vm;2024-07-14 08:46:34
15176651905;31778258328;708188179;3372147349;823502936;490863619;4096;postgres;lxc;vm;2024-07-14 08:47:25
14675054259;31802116358;744228950;3401146675;817109310;489185266;4096;postgres;lxc;vm;2024-07-14 08:48:17
15139254434;32640891998;739380200;3197488938;812962748;492175671;4096;postgres;lxc;vm;2024-07-14 08:49:09
15210990129;32532006778;697344110;3415737607;811830860;489546223;4096;postgres;lxc;vm;2024-07-14 08:50:01
14067532358;31830821442;774299101;3228722728;823348380;518330117;4096;postgres;lxc;vm;2024-07-14 08:50:52
15679957799;31580939000;704991893;3315073490;816306289;492203999;4096;postgres;lxc;vm;2024-07-14 08:51:44
14949655783;32485458525;764979310;3323741234;820371834;490676891;4096;postgres;lxc;vm;2024-07-14 08:52:36
15466015979;31659854694;808039103;3208607512;815369265;492319941;4096;postgres;lxc;vm;2024-07-14 08:53:28
14968219184;33168744829;715095343;3266960094;819947632;495985337;4096;postgres;lxc;vm;2024-07-14 08:54:21
14948579805;31868027729;891679779;3574733003;817929333;492936903;4096;postgres;lxc;vm;2024-07-14 08:55:13
14441248042;31856569950;839776154;3338863740;824632927;506698585;4096;postgres;lxc;vm;2024-07-14 08:56:04
15315208093;31746367287;748958975;3264891033;820940205;493814159;4096;postgres;lxc;vm;2024-07-14 08:56:56
14638440433;31871669519;812152492;3393641402;826870014;493591489;4096;postgres;lxc;vm;2024-07-14 08:57:47
15155309877;32821890967;790811947;3419538782;837604840;497999964;4096;postgres;lxc;vm;2024-07-14 08:58:40
15268403557;32551612058;1113879501;3815914330;845500754;558618503;4096;postgres;lxc;vm;2024-07-14 08:59:33
16322505361;32304129195;849249782;3368616452;815044396;493331463;4096;postgres;lxc;vm;2024-07-14 09:00:27
15468333404;32049725094;746042707;3188751197;811496678;495473899;4096;postgres;lxc;vm;2024-07-14 09:01:19
15416174312;32434868432;698071531;3316280744;816938196;495076611;4096;postgres;lxc;vm;2024-07-14 09:02:11
15221226575;32727955282;772541119;3210286158;818735269;493603569;4096;postgres;lxc;vm;2024-07-14 09:03:04
15627934109;31581434270;847366289;3285799437;817362396;493948845;4096;postgres;lxc;vm;2024-07-14 09:03:56
15429349112;32333630595;788202507;3254807582;814646843;492043455;4096;postgres;lxc;vm;2024-07-14 09:04:48
13907224403;32325564182;842678381;3443667145;898955214;551182372;4096;postgres;lxc;vm;2024-07-14 09:05:40
15212585676;32813780218;835235968;3303740816;815336849;498091785;4096;postgres;lxc;vm;2024-07-14 09:06:33
15294905031;31726466715;775815663;3162847595;811605715;499959003;4096;postgres;lxc;vm;2024-07-14 09:07:24
15449333125;32361767069;838283530;3168645881;814998146;495811287;4096;postgres;lxc;vm;2024-07-14 09:08:17
15154497338;39367974280;804739360;3340596008;1079024275;497530092;4096;postgres;lxc;vm;2024-07-14 09:09:16
15199246408;32252689710;797277640;3304211189;819428153;498099095;4096;postgres;lxc;vm;2024-07-14 09:10:08
15240866149;31590961044;764559738;3333977747;814649514;494672654;4096;postgres;lxc;vm;2024-07-14 09:11:00
13959402893;31757959609;904798700;3356729065;813648753;496177274;4096;postgres;lxc;vm;2024-07-14 09:11:51
15449932957;32027909194;744994232;3251253023;814942199;495798807;4096;postgres;lxc;vm;2024-07-14 09:12:43
14196108516;31655841675;751117217;3280457340;818093075;493288874;4096;postgres;lxc;vm;2024-07-14 09:13:33
15455653720;32538912631;760740770;3280723684;820261186;494444787;4096;postgres;lxc;vm;2024-07-14 09:14:26
15372465761;31324459634;812247638;3270749443;815897272;495571651;4096;postgres;lxc;vm;2024-07-14 09:15:17
15306855888;32532814345;840798505;3506169888;878445679;581174501;4096;postgres;lxc;vm;2024-07-14 09:16:10
15270264845;31513686274;822060466;3242862889;822243128;494241542;4096;postgres;lxc;vm;2024-07-14 09:17:02
15388720353;32043609670;704090789;3279816763;820590034;497631240;4096;postgres;lxc;vm;2024-07-14 09:17:54
13951741090;31713564430;804789366;3396053912;824087770;497912432;4096;postgres;lxc;vm;2024-07-14 09:18:45
15794247096;31948741878;790984989;3305297403;815311097;498622797;4096;postgres;lxc;vm;2024-07-14 09:19:37
14074824210;31660326395;818906633;3366620528;819796152;493645057;4096;postgres;lxc;vm;2024-07-14 09:20:28
15499265574;32886631378;740420845;3169368589;818554583;498418413;4096;postgres;lxc;vm;2024-07-14 09:21:21
14530807607;32402016929;851267683;3261387602;821864757;497905576;4096;postgres;lxc;vm;2024-07-14 09:22:12
15297872623;31687014352;810385563;3188454878;822941813;495474584;4096;postgres;lxc;vm;2024-07-14 09:23:04
13894446209;31820867536;798298274;3314335206;817599125;497240493;4096;postgres;lxc;vm;2024-07-14 09:23:54
15390245240;32382997938;733175835;3332710816;814949855;497073298;4096;postgres;lxc;vm;2024-07-14 09:24:47
15596787527;31707584656;796694147;3326263291;817537963;497477654;4096;postgres;lxc;vm;2024-07-14 09:25:39
15331116724;31926729384;915292998;3364460069;893476317;607860209;4096;postgres;lxc;vm;2024-07-14 09:26:32
15422176730;31921037463;699669702;3192729751;816273977;497631761;4096;postgres;lxc;vm;2024-07-14 09:27:24
14258971537;31892443166;823561859;3313346583;829092935;499672393;4096;postgres;lxc;vm;2024-07-14 09:28:15
15433533844;32158998148;819825004;3247708345;815376648;496722864;4096;postgres;lxc;vm;2024-07-14 09:29:07
15004003458;32545007650;701195146;3297270640;818060087;497367197;4096;postgres;lxc;vm;2024-07-14 09:29:59
14996021386;32383820556;836518116;3285712242;816344060;495869741;4096;postgres;lxc;vm;2024-07-14 09:30:51
15321647498;31855819551;745369662;3352294620;816717007;498282978;4096;postgres;lxc;vm;2024-07-14 09:31:43
15496173842;32132911665;786719984;3199124502;819778154;496698137;4096;postgres;lxc;vm;2024-07-14 09:32:35
15193547536;32375540823;812654075;3324319873;820141948;499817116;4096;postgres;lxc;vm;2024-07-14 09:33:28
15198485833;31650424943;729578704;3209396958;816486189;499681983;4096;postgres;lxc;vm;2024-07-14 09:34:19
15486564499;32400422343;764525917;3184298738;817745304;497457683;4096;postgres;lxc;vm;2024-07-14 09:35:12
15908865301;31681914778;855197563;3332536949;832545198;497261983;4096;postgres;lxc;vm;2024-07-14 09:36:04
14073934421;31529585878;799209070;3189172889;820383643;496423388;4096;postgres;lxc;vm;2024-07-14 09:36:54
15185150568;31797766215;894137538;3238916079;819121368;494678658;4096;postgres;lxc;vm;2024-07-14 09:37:46
15135182086;31477939601;829360673;3259831237;821018943;498197609;4096;postgres;lxc;vm;2024-07-14 09:38:37
14053610135;32107281183;1135011248;3183517662;822548149;497257673;4096;postgres;lxc;vm;2024-07-14 09:39:28
14137787208;31929288394;830347618;3231790294;814384291;498643762;4096;postgres;lxc;vm;2024-07-14 09:40:19
15332290044;32214608607;815031384;3315422152;821800856;496756530;4096;postgres;lxc;vm;2024-07-14 09:41:12
15338173986;31789859162;705043219;3524774534;822079811;497943411;4096;postgres;lxc;vm;2024-07-14 09:42:04
15181598411;32041479373;819599321;3269919550;837487388;498469230;4096;postgres;lxc;vm;2024-07-14 09:42:56
